id;title;short_desc;zone;infos;services;contact;address;mail;phone;openinghours;interneturl;appointmenturl;virtualvisiturl;crousandgourl;albumurl;bookingurl;troubleshootingurl;house_services;images;geocalisation;photo;regions
1125;Résidence Amiral Mouchez;Résidence située à coté du parc Montsouris dans le 13e arrondissement, toutes commodités à proximité.;Paris 13;"Adresse de la résidence :

77 rue Amiral Mouchez  75013 Paris

   
Accès :

Métro : Porte d'Italie
RER : Cité internationale


Type de logement :
 


T1 18 m² - 391 €
T1 20 m² - 422 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Laverie - Salle de convivialité - Jardin ou cour 
 Accès personnes en situation de handicap. 
* Les charges locatives ont été révisées en août 2022";"Contrôle d’accès
Accès personnes en situation de handicap
Local à vélos
Accès Internet
Ascenseur
Salle de réunion
Local tri sélectif";"Résidence Amiral Mouchez77 rue Amiral Mouchez75013 Paris 

Contact :secrétaria résidence Davieldaviel@crous-paris.fr";77 rue Amiral Mouchez  75013 Paris;daviel@crous-paris.fr;;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8208503723, 2.3436200619;http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Amiral-Mouchez1.jpg;Île-de-France
1127;Résidence Choisy;Résidence située à proximité de la place d'Italie dans le 13e arrondissement, toutes commodités à proximité.;Paris 13;"Adresse de la résidence :

120 avenue de Choisy  75013 Paris

   
Accès :

Métro : Tolbiac


Type de logement :
 


T1 22 m² - 474 €
T1 26 m² - 528 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué.  
 Accueil Jour - Contrôle d'accès - Local à vélos - Salle de convivialité - Accès personnes en situation de handicap 

* Les charges locatives ont été révisées en août 2022";"Accès Internet
Ascenseur";"Résidence Choisy
Renseignement à laRésidence Nicole Reine Lepaute3-11 rue Nicole Reine Lepaute75013 Paris 
Contact :lepaute@crous-paris.fr";120 avenue de Choisy 75013 Paris;lepaute@crous-paris.fr;;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20240611_363a73e_20120611_015543.JPG"", ""https://admin-v2.crous-mobile.fr//media/house/20240611_73eb857_CROUSPARIS_RésidenceChoisy_logement  (1).JPG""]}";48.82649993, 2.35987997;http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Choisy.jpg;Île-de-France
1130;Résidence Grands Moulins;Résidence située à proximité de la Bibliothèque François Mitterrand dans le 13e arrondissement, toutes commodités à proximité.;Paris 13;"Adresse de la résidence :

54-56 rue des Grands Moulins  75013 Paris

Accès :

Métro : Bibliothèque François Mitterrand (14)
RER : Bibliothèque François Mitterrand

 
Type de logement :
 
Résidence située à proximité de la Bibliothèque François Mittérrand dans le 13e arrondissement, toutes commodités à proximité.
 


T1 19 m² - 386 €
T1 22 m² - 414 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. Electricité à la charge de l'étudiant. 
 avec Contrôle d'accès - Local à vélos - Salle de convivialité -  Accès personnes en situation de handicap 

 
* Les charges locatives ont été révisées en août 2022";"Contrôle d'accès
Parking payant
Local à vélos
Accès personnes en situation de handicap
Accès Internet
Salle de réunion
Ascenseur
Résidence située à la lisière de la ZAC Rive Gauche";"<![CDATA[ 
<div class=""EncartVert"">
Résidence Grands-Moulins
Accueil et renseignements Résidence Chevaleret81bis, rue du Chevaleret 75013 Paris 
Horaires :9h à 12h3013h30 à 16h
 
Contact :chevaleret@crous-paris.fr";54-56 rue des Grands Moulins 75013 Paris;chevaleret@crous-paris.fr;;<p>9h à 12h30<br />13h30 à 16h</p>;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8275985718, 2.3764400482;http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Grands-Moulins.jpg;Île-de-France
1135;Résidence Chevaleret;;Paris 13;"Adresse de la résidence :

81bis rue du Chevaleret 75013 Paris

  Accès :

Métro : Bibliothèque François Mitterrand (14)
RER : Bibliothèque François Mitterrand 

   
 Type de logement : 
   
 Résidence située à proximité de la bibliothèque François Mitterrand dans le 13e arrondissement, toutes commodités à proximité. 
   

T1 17 m² - 345 €
T1 18 m² - 356 €
T1 21 m² - 401 €
T1 27 m² - 469 €
T1 33 m² - 548 € 

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. L'électricité, le chauffage et l’eau sont inclus dans les charges. 
 avec Contrôle d'accès - Interphone - Local à vélos - Laverie - Salles de convivialité  
 Accès personnes en situation de handicap. 
  
* Les charges locatives ont été révisées en août 2022";"Contrôle d'accès
Accès personnes en situation de handicap
Local à vélos
Salle de réunion
Accès Internet
Accueil jour
Laverie";"<![CDATA[ 
<div class=""EncartVert"">
Résidence Chevaleret
Accueil et renseignements Résidence Chevaleret81bis rue du Chevaleret75013 Paris 
Horaires : 9h à 12h3013h30 à 16h 
Contact : chevaleret@crous-paris.fr";81bis rue du Chevaleret 75013 Paris;chevaleret@crous-paris.fr;;<p>9h à 12h30<br />13h30 à 16h</p>;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8291893005, 2.3758599758;http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Chevaleret.jpg;Île-de-France
1143;Résidence Avia;;Paris 15;"Adresse de la résidence :

20-20 bis rue du Colonel Avia 75015 Paris

  Accès :

Métro : Balard (8), Corentin Celton
Bus : 39

   
Type de logement :
 

 Résidence située à proximité du parc omnisport et de l'aquaboulevard dans le 15e arrondissement, toutes commodités à proximité. 
   

T1 T1 - 22 m² -  434€
T1 bis - 35 m² (seul) - 615€
T1 bis - 35 m² (2étu.) - 317,50€
T1bis - 1 personne 31 m²

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Laverie - Salle de convivialité 
 Accès personnes en situation de handicap. 

* Les charges locatives ont été révisées en août 2022";"Contrôle d'accès
Laverie
Parking payant
Local à vélos
Accès personnes en situation de handicap
Accueil jour
Accès Internet
Ascenseur
Salles de réunion";"<![CDATA[ 
<div class=""EncartVert"">
Résidence AviaAccueil et renseignements Résidence Avia20-20 bis rue du Colonel Avia 75015 Paris 
Horaires :9h à 12h3013h30 à 16h";20-20 bis rue du Colonel Avia  75015 Paris;avia@crous-paris.fr;;<p>9h à 12h30<br />13h30 à 16h</p>;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8300704956, 2.2759399414;;Île-de-France
1145;Résidence Vaugirard;;Paris 15;"Adresse de la résidence :

383 rue de Vaugirard 75015 Paris

   
Accès :

Métro : Convention (ligne 12)
Bus : 39, 63, 70, 87


Type de logement :
 

 Résidence située dans le 15e arrondissement, toutes commodités à proximité. 
   

T1 17 m² - 393 €
T1 18 m² - 408 €
T1 19 m² - 422 €
T1 21 m² - 443 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Laverie - Salles de convivialité - Jardin ou cour 
 Accès personnes en situation de handicap. 

 
* Les charges locatives ont été révisées en août 2022";"Contrôle d'accès
Accès Internet
Accueil jour
Accès personnes en situation de handicap
Ascenseur";"<![CDATA[ 
<p class=""Encart"">  

Accueil et renseignementsRésidence Vaugirard383 rue de Vaugirard 75015 Paris 
  
Contact : 01 40 51 57 08vaugirard@crous-paris.fr";383 rue de Vaugirard  75015 Paris;vaugirard@crous-paris.fr;01 40 51 57 08;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Surveillance / Sécurité""]}";;48.8356513977, 2.2931199074;http://www.crous-paris.fr/wp-content/uploads/sites/26/2016/01/Vaugirard.jpg;Île-de-France
1148;Résidence Parmentier;;Petite couronne;"Adresse de la résidence :

8 rue Parmentier  92200 Neuilly sur Seine

   
Type de logement :
 

 Résidence située à coté du jardin d'acclimatation à Neuilly sur Seine, toutes commodités à proximité. 
   

T1 18 m² - 407 €
T1 20 m² - 432 €
T1 27 m² - 517 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Jardin ou cour 
 Accès personnes en situation de handicap. 

* Les charges locatives ont été révisées en août 2022";"Contrôle d'accès
Accès personnes en situation de handicap
Accès Internet
Ascenseur
Local vélo";"<![CDATA[ 
<p class=""Encart"">Résidence Parmentier
Accueil et renseignementsRésidence Martin Luther King20-26 rue Bernard Buffet75017 Paris
 
Contact :martin-luther-king@crous-paris.fr 01 40 51 37 68 (secrétariat)";8 rue Parmentier 92200 Neuilly sur Seine;martin-luther-king@crous-paris.fr;01 40 51 37 68;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Surveillance / Sécurité""]}";;48.8830184937, 2.281069994;;Île-de-France
1154;Résidence Championnet 1;;Paris 18;"Adresse de la résidence :

204 rue Championnet 75018 Paris

   
 Accès :

Métro : Guy Moquet
Bus : 27

   
Type de logement :
 

 Résidence située à coté de la butte de Montmartre dans le 18e arrondissement, toutes commodités à proximité. 
   

T1 16 m² - 346 €
T1 21 m² - 407 €
T1bis - 2 personnes39 m² - 687 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Jardin ou cour 
 Accès personnes en situation de handicap. 
   

  * Les charges locatives ont été révisées en août 2022";"Contrôle d’accès
Accès personnes en situation de handicap
Accès Internet
Ascenseur";"<![CDATA[ 
<div class=""EncartVert"">
Résidence Championnet
Accueil et renseignementsRésidence Martin Luther King20-26 rue Bernard Buffet75017 Paris
 
Contact :martin-luther-king@crous-paris.fr01 40 51 37 68";204 rue Championnet 75018 Paris;martin-luther-king@crous-paris.fr;01 40 51 37 68;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Internet / Wifi"", ""Surveillance / Sécurité""]}";;48.8939399719, 2.3305900097;;Île-de-France
1160;Résidence Ornano 1;;Paris 18;"Adresse de la résidence :

46 boulevard Ornano 75018 Paris

   
Accès :

Métro : Simplon (ligne 4)


Type de logement :
 

 Résidence située derrière la butte de Montmartre dans le 18e arrondissement, toutes commodités à proximité. 
   

T1 23 m² - 408 €
T1bis - 1 personne 33 m² - 548 €
T1bis - 2 personnes 33 m² - 297,50 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. Le chauffage est compris dans les charges. Electricité à la charge de l'étudiant. 
 avec Contrôle d'accès - Interphone - Laverie - Local à vélos - Salle de convivialité - Jardin ou cour 
 Accès personnes en situation de handicap. 

* Les charges locatives ont été révisées en août 2022";"- Contrôle d’accès 
 - Laverie 
 - Local à vélos 
 - Accès personnes en situation de handicap 
 - Accueil jour 
 - Accès Internet 
 - 2 ascenseurs";"<![CDATA[ 
<p class=""Encart"">Résidence Ornano
46 boulevard Ornano75018 Paris 
 
 

Contact du secrétariat de la résidence Ornano 1

 Accueil et renseignements aux étudiants :A la Résidence Ornano 146 boulevard Ornano75018 Paris 
   
 Horaires : 
 Du lundi au vendredi de 9h00 à 13h00. (L’après-midi uniquement par rendez-vous). 
   
 Contact : 
 01 40 51 37 62 / 64 ornano@crous-paris.fr";46 boulevard Ornano 75018 Paris;ornano@crous-paris.fr;01 40 51 37 62 / 64;"<div class=""Pointille""> </div>
<div class=""Pointille""> Du lundi au vendredi<br />de <strong>9h00 à 13h00. <br /></strong>(L’après-midi uniquement par rendez-vous).</div>";https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Surveillance / Sécurité""]}";;48.894821167, 2.3472900391;;Île-de-France
1166;Résidence Delphine Seyrig;;Paris 19;"Adresse de la résidence :

11 rue Delphine Seyrig 75019 Paris

 
Accès :

Métro : Hoche (ligne 5) ou Porte de Pantin (ligne 5) puis tramway
Tramway : Delphine Seyrig (T3b)

   
Type de logement :
 

 Résidence située à proximité de la Vilette dans le 19e arrondissement, toutes commodités à proximité. 
   


 Logement type  T1 : 20m² - redevance : 408 € TTC 


 Logement type T1 : 22m² - redevance :  436 € TTC 


 Logement type T1 : 26m² - redevance :  467€ TTC 


   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Salle de travail - Laverie - Jardin ou cour 
 Accès personnes en situation de handicap. 


* Les charges locatives ont été révisées en août 2022";"Contrôle d’accès
Accès Internet
Local à vélos
Accès personnes en situation de handicap
Salle d'études
Laverie
Salle d'activités culturelles
Accueil jour
3 jardins
2 ascenseurs
4 locaux vélos
9 salles modulables

 À côté : services municipaux de sport gratuits ou à tarifs préférentiels pour les étudiants ; Cité des sciences, parc de la Villette, Cité de la musique et Philharmonie";"Accueil et renseignements
Résidence Delphine Seyrig 11 rue Delphine Seyrig75019 Paris
Contact :
01 40 51 56 41 - 42";11 rue Delphine Seyrig 75019 Paris;seyrig@crous-paris.fr;01 40 51 56 41 - 42;"<p>Du lundi au vendredi <br />de 9h00 à 12h30, <br />l’après-midi sur rendez-vous <br />de 14h00 à 16h00,</p>
<p>Demande de rendez-vous <br />à <span style=""text-decoration: underline;""><a href=""mailto:seyrig@crous-paris.fr"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"" data-linkindex=""1"">seyrig@crous-paris.fr</a></span></p>";https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8940200806, 2.3975799084;;Île-de-France
1171;Résidence Ménilmontant 1;;Paris 20;"Adresse de la résidence :

124-130 bd de Ménilmontant 75020 Paris

   
Accès :

Métro : Ménilmontant

   
Type de logement :
 

 Résidence située au coeur de Menilmontant dans le 20e arrondissement, toutes commodités à proximité. 
   

T1 18 m² - 388 €
T1 20 m² - 432 €
T2 - 2 personnes 36 m² - 675 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Salles de Convivialité - Local à vélos 

 
 

* Les charges locatives ont été révisées en août 2022";"Contrôle d’accès
Salle d'étude
Local à vélos
Accès Internet
Salle de réunion";"<![CDATA[ 
<p class=""Encart"">Résidence Ménilmontant 1

Accueil et renseignements Résidence Cour des Noues  4bis-6 rue de la Cours des Noues 75020 Paris 
   
 Horaires :  9h à 12h30 13h30 à 16h 
   
 Contact : 01 40 51 55 88coursdesnoues@crous-paris.fr";124-130 bd de Ménilmontant  75020 Paris;coursdesnoues@crous-paris.fr;01 40 51 55 88;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Garage à vélos"", ""Internet / Wifi"", ""Salle de détente"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8660697937, 2.3844199181;;Île-de-France
1176;Résidence Bisson;;Paris 20;"Adresse de la résidence :

21 rue Bisson 75020 Paris

   
Accès :

Métro : Couronnes
Bus : 46, 96


Type de logement :
 

 Résidence située au coeur de Belleville dans le 20e arrondissement, proche toutes commdités. 
   

T1 19 m² - 413 €

   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Jardin ou cour 
   


* Les charges locatives ont été révisées en août 2022";"Contrôle d’accès
Local à vélos
Accès Internet";"<![CDATA[ 
<div class=""EncartVert"">
Résidence Bisson

Accueil et renseignementsRésidence Cour des Noues 4bis-6 rue de la Cour des Noues75020 Paris
 
Horaires : 9h à 12h3013h30 à 16h
 
Contact : 
01 40 51 55 88
coursdesnoues@crous-paris.fr";21 rue Bisson 75020 Paris;coursdesnoues@crous-paris.fr;01 40 51 55 88;;https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Garage à vélos"", ""Internet / Wifi"", ""Surveillance / Sécurité""]}";;48.870880127, 2.380480051;;Île-de-France
1180;Résidence Indochine;;Paris 19;"Adresse de la résidence :

18 boulevard d’Indochine 75019 Paris

   
 Accès :

Tramway : 3b - Butte du Chapeau Rouge
Métro :  Danube, Porte de Pantin, Pré-Saint-Gervais

   
   
 Type de logement :

 Résidence située à proximité de la Villette et des buttes de chaumont dans le 19e arrondissement, toutes commodités à proximité. 
   


 Logement type  T1 : 20m² - redevance : 366 € TTC 


 Logement type T1 : 21m² - redevance :  397 € TTC 


 Logement type T1 : 25m² - redevance :  427 € TTC 


 Logement type T1bis : 32m2 – redevance : 541€ TTC 


 Logement type T2 colocation (2 personnes) – redevance : entre 295€ TTC et 509€ TTC par personne. 


   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. L'électricité est comprise dans les charges. 
 avec Contrôle d'accès - Interphone - Local à vélos - Salle de travail - Laverie - Jardin ou cour. 
  Accès personnes en situation de handicap. 


* Les charges locatives ont été révisées en août 2022";"Contrôle d’accès
Accès Internet 
Laverie 
Salle de convivialité
Terrasse";"Résidence Indochine
Accueil et renseignements : de la Résidence INDOCHINEse fait au sein de la Résidence ARGONNE25 rue de l'Argonne75019 Paris 
 
 
Horaires:
9h à 12h30
13h30 à 16h sur rdv
 
 
Contact : 01 40 51 57 67/68argonne@crous-paris.fr";18 boulevard d’Indochine  75019 Paris;argonne@crous-paris.fr;01 40 51 57 67 - 68;"<p>Du lundi au vendredi <br />de 9h00 à 12h30, <br />l’après-midi sur rendez-vous <br />de 14h00 à 16h00,</p>
<p>Demande de rendez-vous <br />à <span style=""text-decoration: underline;""><a href=""mailto:indochine@crous-paris.fr"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"" data-linkindex=""1"">indochine@crous-paris.fr</a></span></p>";https://www.crous-paris.fr/;https://www.crous-paris.fr/;;;;https://www.crous-paris.fr/logements/demander-logement-crous/;https://www.crous-paris.fr/;"{""house_service"": [""Accessible PMR"", ""Ascenseur"", ""Garage à vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de travail"", ""Surveillance / Sécurité""]}";;48.8836605, 2.3970019;;Île-de-France
1257;Résidence Argonne;;Paris 19;"Adresse de la résidence :

25 rue de l'Argonne, 75019 Paris 

 
 
Accès :

Métro 7 Corentin Cariou 

 
 
 
 
Type de logement :
 

 Résidence située à proximité de la Villette dans le 20e arrondissement, toutes commodités à proximité. 
   


 Logement type T1 : 18 m² - redevance : 376 € TTC 


 Logement type T1 : 19m² - redevance : 390 € TTC 


 Logement type  T1 : 20m² - redevance : 411 € TTC 


 Logement type T1 : 21m² - redevance :  427 € TTC 


 Logement type T1 : 28m² - redevance :  517 € TTC 


   
 avec Kitchenette, Sanitaires, Prises TV/téléphone, accès Internet (Connexion WIFI) compris dans le loyer indiqué. 
 avec Contrôle d'accès - Interphone - Local à vélos - Salle de convivialité - Jardin ou cour 
   


* Les charges locatives ont été révisées en août 2022";"Laverie
Ascenseurs
Local à vélos";"Résidence Argonne
Accueil et renseignementsRésidence Argonne25 rue de l'Argonne75019 Paris
 
 
Horaires:
9h à 12h30
13h30 à 16h sur rdv
 
 
Contact : 01 40 51 57 67/68argonne@crous-paris.fr";25 rue de l'Argonne, 75019 Paris;argonne@crous-paris.fr;01 40 51 57 67;"<div class=""Encart"">
<p>Du lundi au vendredi <br />de 9h00 à 12h30, <br />l’après-midi sur rendez-vous <br />de 14h00 à 16h00</p>
<p>Demande de rendez-vous <br />à <span style=""text-decoration: underline;""><a href=""mailto:argonne@crous-paris.fr"" target=""_blank"" rel=""noopener noreferrer"" data-auth=""NotApplicable"" data-linkindex=""1"">argonne@crous-paris.fr</a></span></p>
</div>";http://www.crous-paris.fr/;http://www.crous-paris.fr/;;;;http://www.crous-paris.fr/;http://www.crous-paris.fr/;"{""house_service"": [""Ascenseur"", ""Garage à vélos""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20240611_27ce790_CROUSPARIS_RésidenceArgonne_facade (4).jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20240612_3d58400_CROUSPARIS_RésidenceArgonne_intérieur.jpg""]}";48.8939, 2.3824;;Île-de-France
681;Jean Medecin;Proche de IUT, EDHEC, lycée hôtelier Paul Augier, STAPS, lycée des Eucalyptus;Nice;"Type de résidence : traditionnelle réhabilitéeAnnée de construction / de réhabilitation : 1966 / 2002 / 2019 - 2023Située à proximité de : IUT, EDHEC, lycée hôtelier Paul Augier, STAPS, lycée des EucalyptusDesservie par les transports : Tram : arrêt Carras (à 7min à pied) ; Bus 12: arrêt Carras / Promenade (à 9minutes à pied de la résidence) ; Bus 17 STAPS / Arboras : arrêt Arcadia (à 8min à pied) ; Bus 51 (Direction IUT): Arrêt Carras (à 8min à pied) 
 Capacité : 732 lits 
 ♿ Nombre de logements PMR : 2 
   
 Type de logement : 707 CHAMBRES RENOVEES de 9 m2 - 1 pers 
 Montant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement) - ALS) : 

260,04 €/mois

 Equipement : cuisine et évier collectifs, frigo individuel dans le logement | Sanitaires : WC, lavabo et douche individuels | Mobilier : lit une place, bureau, chaise ou tabouret, placard | Installations : accès internet wifi inclus 
   
   
 Type de logement : 19 Logements T1 de 18 m2 - 1 pers 
 Montant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement) - ALS) : 

409,86 €/mois

 Equipement : coin cuisine, évier et frigo individuels | Sanitaires : WC, lavabo et douche individuels | Mobilier : lit double dans les bâtiments ABCD - lit simple dans le bâtiment E, bureau, chaise ou tabouret, placard | Installations : accès internet wifi inclus 
   
   
 Type de logement : 6 Logement T1 bis de 28 m2 - 1 pers 
 Montant de la redevance depuis septembre 2024 (avant déduction de l'aide au logement) - ALS) : 

471,49 €/mois

 Equipement : coin cuisine, évier et frigo individuels | Sanitaires : WC, lavabo et douche individuels | Mobilier : lit une place, bureau, chaise ou tabouret, placard | Installations : accès internet wifi inclus 
   
   
 Espace commun :

Salle de sport (divers appareils de musculation et cardio)
Salle de danse et activités sportives / bien être (miroir et barres de danse)
Salle polyvalente N°1 – Foyer Intermed' (tiers lieu pour travailler et se détendre)
Salle polyvalente N°2 – Spot (tiers lieux avec TV)";"Connexion Internet
 Salle Informatique
 Agent de veille et de sécurité
 Salle TV
 Laverie
 Aménagements pour personnes à mobilité réduite";"Résidence universitaire Jean Medecin
 25 rue Robert Latouche 06200 Nice     
 Téléphone : 04 92 29 46 46 E-mail : jeanmedecin@crous-nice.fr";25 rue Robert Latouche 06200 Nice;jeanmedecin@crous-nice.fr;04 92 29 46 46;<p>24h/24 et 7j/7</p>;https://www.crous-nice.fr/;https://www.crous-nice.fr/;;;;https://trouverunlogement.lescrous.fr/;https://www.crous-nice.fr/;"{""house_service"": [""Accessible PMR"", ""Parking"", ""Cuisine collective"", ""Douche individuelle"", ""Garage à vélos"", ""Station réparation vélos"", ""Internet / Wifi"", ""Laverie"", ""Salle de détente"", ""Salle polyvalente"", ""Salle de travail"", ""Salle TV"", ""Salle de sport"", ""Surveillance / Sécurité"", ""Photocopieuse"", ""Distribution protections périodiques"", ""Distributeur boissons confiseries"", ""Kitchenette individuelle""]}";"{""url"": [""https://admin-v2.crous-mobile.fr//media/house/20221116_c2f3387_xcb19mz9umx3zds[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_6b2720c_wog19mz9vezfvnk[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_b39d1e8_mba19mz9w7jdi9s[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_85f458b_foyer jean med 4.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_4a69d10_aby19mz9z9eikjk[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20221116_d3e03d2_ybn19mza0tf254w[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_518e6ef_kch1a1fcqmr0rz4[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_13ef0ed_lbk1a1fcrntc674[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230505_f4a702b_mwi1a1fctg2963k[1].jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230918_d04938a_Photo batiment E JM.jpg"", ""https://admin-v2.crous-mobile.fr//media/house/20230918_8736832_Photo batiment E JMm.jpg""]}";43.6812095642, 7.2265324593;https://admin-v2.crous-mobile.fr//media/house/20221116_14d24bd_fsy19mz9t6v1qcg[2].jpg;Provence-Alpes-Côte d'Azur
